Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
configurator-polo-long,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-POLO-LONG-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-long,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-POLO-LONG-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-long,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-POLO-LONG-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-long,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-POLO-LONG-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-long,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-POLO-LONG-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-long,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-POLO-LONG-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-long,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-POLO-LONG-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-short,Polo Shirts Short Sleeve,<p>Custom Besu Customs Polo Shirts Short Sleeve configured in the 3D configurator.</p>,Besu Customs,Polos,"Configurator, Polos, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-POLO-SHORT-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Polo Shirts Short Sleeve - Besu Customs,active
configurator-polo-short,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-POLO-SHORT-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-short,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-POLO-SHORT-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-short,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-POLO-SHORT-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-short,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-POLO-SHORT-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-short,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-POLO-SHORT-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-short,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-POLO-SHORT-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-short,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-POLO-SHORT-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-short,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-POLO-SHORT-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-polo-short,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-POLO-SHORT-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-crew,Soccer Jersey Crew Neck,<p>Custom Besu Customs Soccer Jersey Crew Neck configured in the 3D configurator.</p>,Besu Customs,Soccer Uniforms,"Configurator, Soccer, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-SOCCER-CREW-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Soccer Jersey Crew Neck - Besu Customs,active
configurator-soccer-crew,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-SOCCER-CREW-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-crew,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-SOCCER-CREW-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-crew,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-SOCCER-CREW-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-crew,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-SOCCER-CREW-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-crew,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-SOCCER-CREW-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-crew,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-SOCCER-CREW-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-crew,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-SOCCER-CREW-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-crew,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-SOCCER-CREW-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-crew,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-SOCCER-CREW-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-vneck,Soccer Jersey V-Neck,<p>Custom Besu Customs Soccer Jersey V-Neck configured in the 3D configurator.</p>,Besu Customs,Soccer Uniforms,"Configurator, Soccer, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-SOCCER-VNECK-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Soccer Jersey V-Neck - Besu Customs,active
configurator-soccer-vneck,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-SOCCER-VNECK-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-vneck,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-SOCCER-VNECK-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-vneck,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-SOCCER-VNECK-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-vneck,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-SOCCER-VNECK-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-vneck,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-SOCCER-VNECK-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-vneck,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-SOCCER-VNECK-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-vneck,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-SOCCER-VNECK-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-vneck,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-SOCCER-VNECK-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-soccer-vneck,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-SOCCER-VNECK-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-standard-bottom,"Baseball Standard Bottom Cut, Cuffed","<p>Custom Besu Customs Baseball Standard Bottom Cut, Cuffed configured in the 3D configurator.</p>",Besu Customs,Baseball Pants,"Configurator, Shorts, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-STANDARD-BOTTOM-YOUTH-SMALL,453.59237,,,continue,manual,30.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,"Baseball Standard Bottom Cut, Cuffed - Besu Customs",active
configurator-standard-bottom,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-STANDARD-BOTTOM-YOUTH-MEDIUM,453.59237,,,continue,manual,30.00,TRUE,TRUE,,,,active
configurator-standard-bottom,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-STANDARD-BOTTOM-YOUTH-LARGE,453.59237,,,continue,manual,30.00,TRUE,TRUE,,,,active
configurator-standard-bottom,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-STANDARD-BOTTOM-ADULT-X-SMALL,453.59237,,,continue,manual,30.00,TRUE,TRUE,,,,active
configurator-standard-bottom,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-STANDARD-BOTTOM-ADULT-SMALL,453.59237,,,continue,manual,30.00,TRUE,TRUE,,,,active
configurator-standard-bottom,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-STANDARD-BOTTOM-ADULT-MEDIUM,453.59237,,,continue,manual,30.00,TRUE,TRUE,,,,active
configurator-standard-bottom,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-STANDARD-BOTTOM-ADULT-LARGE,453.59237,,,continue,manual,30.00,TRUE,TRUE,,,,active
configurator-standard-bottom,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-STANDARD-BOTTOM-ADULT-X-LARGE,453.59237,,,continue,manual,30.00,TRUE,TRUE,,,,active
configurator-standard-bottom,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-STANDARD-BOTTOM-ADULT-2XL,453.59237,,,continue,manual,30.00,TRUE,TRUE,,,,active
configurator-standard-bottom,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-STANDARD-BOTTOM-ADULT-3XL,453.59237,,,continue,manual,30.00,TRUE,TRUE,,,,active
configurator-track-compression,Track & Field Compression Shorts,<p>Custom Besu Customs Track & Field Compression Shorts configured in the 3D configurator.</p>,Besu Customs,Track and Field,"Configurator, Track & Field, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-TRACK-COMPRESSION-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Track & Field Compression Shorts - Besu Customs,active
configurator-track-compression,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-TRACK-COMPRESSION-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-compression,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-TRACK-COMPRESSION-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-compression,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-TRACK-COMPRESSION-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-compression,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-TRACK-COMPRESSION-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-compression,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-TRACK-COMPRESSION-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-compression,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-TRACK-COMPRESSION-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-compression,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-TRACK-COMPRESSION-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-compression,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-TRACK-COMPRESSION-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-compression,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-TRACK-COMPRESSION-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-mid-shorts,Track & Field Mid-Length Shorts,<p>Custom Besu Customs Track & Field Mid-Length Shorts configured in the 3D configurator.</p>,Besu Customs,Track and Field,"Configurator, Track & Field, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-TRACK-MID-SHORTS-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Track & Field Mid-Length Shorts - Besu Customs,active
configurator-track-mid-shorts,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-TRACK-MID-SHORTS-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-mid-shorts,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-TRACK-MID-SHORTS-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-mid-shorts,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-TRACK-MID-SHORTS-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-mid-shorts,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-TRACK-MID-SHORTS-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-mid-shorts,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-TRACK-MID-SHORTS-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-mid-shorts,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-TRACK-MID-SHORTS-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-mid-shorts,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-TRACK-MID-SHORTS-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-mid-shorts,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-TRACK-MID-SHORTS-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-mid-shorts,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-TRACK-MID-SHORTS-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-split-shorts,Track & Field Split Shorts,<p>Custom Besu Customs Track & Field Split Shorts configured in the 3D configurator.</p>,Besu Customs,Track and Field,"Configurator, Track & Field, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-TRACK-SPLIT-SHORTS-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Track & Field Split Shorts - Besu Customs,active
configurator-track-split-shorts,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-TRACK-SPLIT-SHORTS-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-split-shorts,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-TRACK-SPLIT-SHORTS-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-split-shorts,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-TRACK-SPLIT-SHORTS-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-split-shorts,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-TRACK-SPLIT-SHORTS-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-split-shorts,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-TRACK-SPLIT-SHORTS-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-split-shorts,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-TRACK-SPLIT-SHORTS-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-split-shorts,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-TRACK-SPLIT-SHORTS-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-split-shorts,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-TRACK-SPLIT-SHORTS-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-split-shorts,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-TRACK-SPLIT-SHORTS-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-crop,Track & Field Crop Top,<p>Custom Besu Customs Track & Field Crop Top configured in the 3D configurator.</p>,Besu Customs,Track and Field,"Configurator, Track & Field, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,X-Small,CONFIGURATOR-TRACK-CROP-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Track & Field Crop Top - Besu Customs,active
configurator-track-crop,,,Besu Customs,,,TRUE,Size,Small,CONFIGURATOR-TRACK-CROP-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-crop,,,Besu Customs,,,TRUE,Size,Medium,CONFIGURATOR-TRACK-CROP-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-crop,,,Besu Customs,,,TRUE,Size,Large,CONFIGURATOR-TRACK-CROP-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-crop,,,Besu Customs,,,TRUE,Size,X-Large,CONFIGURATOR-TRACK-CROP-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-crop,,,Besu Customs,,,TRUE,Size,2XL,CONFIGURATOR-TRACK-CROP-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-short-sleeve,Track & Field Short Sleeve,<p>Custom Besu Customs Track & Field Short Sleeve configured in the 3D configurator.</p>,Besu Customs,Track and Field,"Configurator, Track & Field, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-TRACK-SHORT-SLEEVE-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Track & Field Short Sleeve - Besu Customs,active
configurator-track-short-sleeve,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-TRACK-SHORT-SLEEVE-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-short-sleeve,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-TRACK-SHORT-SLEEVE-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-short-sleeve,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-TRACK-SHORT-SLEEVE-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-short-sleeve,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-TRACK-SHORT-SLEEVE-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-short-sleeve,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-TRACK-SHORT-SLEEVE-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-short-sleeve,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-TRACK-SHORT-SLEEVE-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-short-sleeve,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-TRACK-SHORT-SLEEVE-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-short-sleeve,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-TRACK-SHORT-SLEEVE-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-short-sleeve,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-TRACK-SHORT-SLEEVE-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-tank,Track & Field Tank Top,<p>Custom Besu Customs Track & Field Tank Top configured in the 3D configurator.</p>,Besu Customs,Track and Field,"Configurator, Track & Field, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-TRACK-TANK-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Track & Field Tank Top - Besu Customs,active
configurator-track-tank,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-TRACK-TANK-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-tank,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-TRACK-TANK-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-tank,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-TRACK-TANK-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-tank,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-TRACK-TANK-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-tank,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-TRACK-TANK-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-tank,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-TRACK-TANK-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-tank,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-TRACK-TANK-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-tank,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-TRACK-TANK-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-track-tank,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-TRACK-TANK-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-long,Volleyball Long Sleeve Tops,<p>Custom Besu Customs Volleyball Long Sleeve Tops configured in the 3D configurator.</p>,Besu Customs,Volleyball Uniforms,"Configurator, Volleyball, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-VOLLEYBALL-LONG-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Volleyball Long Sleeve Tops - Besu Customs,active
configurator-volleyball-long,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-VOLLEYBALL-LONG-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-long,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-VOLLEYBALL-LONG-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-long,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-VOLLEYBALL-LONG-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-long,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-VOLLEYBALL-LONG-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-long,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-VOLLEYBALL-LONG-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-long,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-VOLLEYBALL-LONG-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-long,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-VOLLEYBALL-LONG-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-long,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-VOLLEYBALL-LONG-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-long,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-VOLLEYBALL-LONG-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
